Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1476568800.0 1356.0 65 178 250 0 113 108 230 325 0 160 3854 541 1496 1954 387 4290 591 1740 1980 450
1476568800.0 136.722 NA 173 245 0 NA NA 250 342 0 NA NA 3199 7030 1111 NA NA 3345 7821 1133 NA
1476568800.0 136.723 NA 175 232 0 NA NA 248 326 0 NA NA 3064 6836 1083 NA NA 3222 7582 1096 NA
1476568800.0 136.724 NA 186 246 0 NA NA 251 336 0 NA NA 4166 8087 1135 NA NA 4620 9276 2760 NA
1476568800.0 136.726 NA 175 244 0 NA NA 245 327 0 NA NA 3337 7297 1129 NA NA 3629 8495 1164 NA
1476568800.0 136.728 NA 199 234 0 NA NA 296 340 0 NA NA 3443 7345 1147 NA NA 3644 8239 1165 NA
1476568800.0 136.73 NA 178 259 0 NA NA 241 370 0 NA NA 3106 7102 1113 NA NA 3279 7805 1132 NA
1476568800.0 136.731 NA 177 245 0 NA NA 250 323 0 NA NA 3199 7200 1100 NA NA 3467 8398 1133 NA
1476568800.0 136.732 NA 172 236 0 NA NA 237 312 0 NA NA 1728 4870 1061 NA NA 2596 5251 1077 NA
1476568800.0 1362.0 63 179 253 0 NA 157 225 309 0 NA 2925 504 1082 1899 NA 5088 868 1133 1911 NA
1476568800.0 1363.0 65 170 245 0 NA 157 228 313 0 NA 3930 559 1198 1933 NA 6293 833 1372 2512 NA
1476568800.0 139902.0 NA 180 254 0 NA NA 241 313 0 NA NA 684 1698 2066 NA NA 864 1915 2088 NA
1476568800.0 13992501.0 NA 206 321 0 NA NA 292 408 0 NA NA 2610 3541 2020 NA NA 5747 3984 2768 NA
1476568800.0 13992502.0 NA 211 316 0 NA NA 298 406 0 NA NA 2523 3431 2044 NA NA 5334 6594 2930 NA
1476568800.0 145.0 NA 211 287 0 NA NA 316 483 0 NA NA 5623 5362 447 NA NA 11379 8509 539 NA
1476568800.0 2.0 55 79 136 NA NA 100 146 186 NA NA 7208 359 1289 NA NA 8190 430 1314 NA NA
1476568800.0 250202.0 NA 250 278 0 NA NA 365 361 0 NA NA 12392 3054 1988 NA NA 13123 3646 2941 NA
1476568800.0 250402.0 256 0 110 NA NA 329 0 156 NA NA 1214 326 516 NA NA 1317 334 552 NA NA
1476568800.0 250403.0 220 0 111 NA NA 325 0 154 NA NA 1118 335 443 NA NA 1635 682 500 NA NA
1476568800.0 250405.0 227 0 112 NA NA 326 0 156 NA NA 1221 335 466 NA NA 1630 684 530 NA NA
1476568800.0 250406.0 243 0 111 NA NA 330 0 156 NA NA 1190 402 709 NA NA 2456 421 801 NA NA
1476568800.0 250408.0 244 0 112 NA NA 327 0 160 NA NA 1167 321 475 NA NA 1281 331 517 NA NA
1476568800.0 250409.0 249 0 112 NA NA 334 0 164 NA NA 1485 345 601 NA NA 1617 357 633 NA NA
1476568800.0 25202.0 NA 218 330 0 NA NA 290 411 0 NA NA 2442 3405 1981 NA NA 2735 3702 2005 NA
1476568800.0 25210.0 69 217 319 0 NA 157 294 403 0 NA 3142 1795 2631 1984 NA 5075 3288 4279 3097 NA
1476568800.0 25211.0 65 213 312 0 NA 157 292 403 0 NA 3275 2264 3322 1962 NA 5248 4755 6076 2700 NA
1476568800.0 25212.0 65 212 314 0 NA 157 292 411 0 NA 2837 2344 3074 2006 NA 5202 5002 6327 3212 NA
1476568800.0 25213.0 65 210 304 0 NA 157 295 408 0 NA 4009 2502 3153 1987 NA 6361 5419 5826 2084 NA
1476568800.0 25400.0 231 0 111 NA NA 376 0 156 NA NA 2731 354 433 NA NA 4865 363 477 NA NA
1476568800.0 25402.0 224 0 114 NA NA 381 0 155 NA NA 3009 349 492 NA NA 5429 363 537 NA NA
1476568800.0 25405.0 278 0 110 NA NA 375 0 152 NA NA 2285 330 447 NA NA 3191 339 512 NA NA
1476568800.0 25406.0 281 0 111 NA NA 372 0 156 NA NA 2064 334 400 NA NA 3017 341 468 NA NA
1476568800.0 25407.0 237 0 113 NA NA 355 0 153 NA NA 2232 323 386 NA NA 3491 331 433 NA NA
1476568800.0 3.0 57 76 139 NA NA 102 146 187 NA NA 7912 277 1516 NA NA 8782 441 1544 NA NA
1476568800.0 39.0 NA 92 198 0 NA NA 150 257 0 NA NA 1785 4113 712 NA NA 1839 4293 753 NA
1476568800.0 4.41 NA 40 220 0 NA NA 77 292 0 NA NA 256 9427 1162 NA NA 371 17083 1295 NA
1476568800.0 4.42 NA 36 224 0 NA NA 79 299 0 NA NA 127 5832 595 NA NA 149 5920 612 NA
1476568800.0 4.44 NA 40 220 0 NA NA 78 280 0 NA NA 244 8220 1136 NA NA 355 15771 1275 NA
1476568800.0 4.53 NA 41 220 0 NA NA 78 296 0 NA NA 130 6070 632 NA NA 171 6286 652 NA
1476568800.0 4.54 NA 41 227 0 NA NA 78 300 0 NA NA 132 6233 621 NA NA 177 6837 643 NA
1476568800.0 4.62 NA 41 221 0 NA NA 78 298 0 NA NA 125 6120 627 NA NA 196 6223 644 NA
1476568800.0 4.64 NA 40 225 0 NA NA 77 295 0 NA NA 132 6619 601 NA NA 181 6691 621 NA
1476568800.0 4.68 NA 50 219 0 NA NA 87 292 0 NA NA 241 11493 1167 NA NA 269 18228 1291 NA
1476568800.0 4.72 NA 39 223 0 NA NA 77 293 0 NA NA 123 5527 606 NA NA 162 6296 628 NA
1476568800.0 4.73 NA 39 224 0 NA NA 80 299 0 NA NA 139 6661 598 NA NA 212 6896 633 NA
1476568800.0 4.75 NA 41 220 0 NA NA 78 292 0 NA NA 135 6523 600 NA NA 166 6745 621 NA
1476568800.0 500200.1 62 111 182 NA NA 108 164 238 NA NA 6694 568 2382 NA NA 8803 980 2466 NA NA
1476568800.0 522.0 14 35 0 NA NA 131 65 0 NA NA 10 37 12 NA NA 4529 61 30 NA NA
1476568800.0 528.0 15 35 0 NA NA 131 64 0 NA NA 22 76 26 NA NA 4393 90 50 NA NA
